u,i,year
8284,6739,2003
20247,20122,2021
7436,7126,2004
7467,7449,2014
14045,13757,2000
10963,310,2006
13319,12738,2004
20307,20254,2007
13319,11680,2005
15104,14444,2012
16764,16390,2005
3450,3404,2003
7943,7270,2012
14971,14298,2011
16755,16683,2002
16599,2769,2018
8346,5113,2010
12597,12472,2003
8623,4584,2011
12789,10405,2012
15956,12843,2012
8704,7640,2000
21326,21229,2009
13318,12407,2016
11045,10826,2016
12624,12486,2011
22534,22532,2014
2020,1965,2013
11620,10702,2013
9361,6739,2016
14319,13901,2000
17415,17364,2001
14930,14771,2021
16023,5355,2005
4385,2577,2016
22800,22437,2000
18419,18341,2009
21227,21203,2016
22383,22320,2000
14999,4435,2015
17308,17241,2000
15384,15054,2014
9238,2927,2012
17298,17188,2009
20405,20155,2011
17665,17419,2014
7613,3740,2004
19188,18881,2015
9953,9301,2013
22927,22625,2002
24272,23985,2017
23257,22900,2017
9630,1401,2010
23564,23481,2015
20168,19886,2008
15785,15665,2007
13180,13123,2000
18571,18490,2016
7794,6061,2004
16650,16286,2005
23434,23387,2019
14945,14858,2014
24801,24681,2013
11380,11223,2021
23629,23561,2019
16161,16124,2006
23751,23688,2003
10609,9990,2011
13914,13039,2005
4379,923,2011
20401,20159,2005
22011,21864,2011
10714,10096,2020
23127,22764,2013
9356,8579,2009
14056,13761,2012
23161,23013,2013
19157,19033,2021
14866,14755,2008
20365,20158,2012
15562,14955,2010
10354,6310,2014
23873,23804,2005
18392,18096,2018
17478,17274,2010
13505,12743,2011
13186,13030,2018
4496,1012,2004
10593,10009,2005
19135,18851,2004
12510,12021,2020
10126,8770,2007
12022,1658,2010
19636,4274,2005
9016,2670,2011
10568,9757,2015
16702,16683,2003
13935,13645,2010
19302,19000,2001
6120,1666,2010
9845,9818,2004
8177,7453,2021
12228,12185,2008
8368,3078,2021
13972,13840,2003
2650,2393,2008
12601,12569,2008
10794,7018,2019
6837,6146,2004
19979,19856,2006
10334,8857,2016
23213,23203,2005
12700,5586,2003
19576,19509,2008
13993,13578,2019
21488,279,2008
18452,18198,2018
19899,19878,2013
12367,2635,2016
20206,20164,2010
7570,2097,2012
19636,615,2009
20483,1543,2010
19499,19378,2015
17372,17337,2003
18263,18063,2006
15913,15606,2009
18812,18436,2020
22860,22841,2018
7870,5857,2017
7194,647,2020
23220,23049,2017
24040,23982,2001
10444,10415,2005
22490,22402,2002
5133,1740,2019
14323,3442,2006
9704,6174,2009
19187,18712,2002
10823,9804,2004
24842,2850,2005
6499,5755,2004
13767,13395,2002
20036,19653,2019
15342,14876,2001
14954,14917,2018
18642,18195,2011
8099,7562,2002
24838,24781,2000
23261,23197,2012
8994,8796,2018
8036,7049,2002
8654,1926,2016
23964,23862,2008
24274,24087,2013
21885,2170,2002
21635,21442,2021
20954,20781,2011
2599,1033,2010
22700,22623,2005
10602,10340,2004
2599,1568,2016
12566,11527,2008
8698,6359,2009
20302,20035,2000
10535,10088,2006
17218,16965,2001
8136,7226,2009
21288,21119,2003
9936,9554,2021
14656,5749,2007
12836,12734,2000
9168,4300,2008
8488,3952,2012
13786,13540,2002
14971,14857,2008
20245,20038,2016
12191,11673,2001
15037,15031,2021
15163,14339,2013
10900,10592,2014
1820,1236,2006
11019,8960,2005
10773,10419,2017
20081,19795,2018
23290,23065,2005
22775,22732,2016
18557,18070,2001
23409,23371,2019
23677,23578,2013
19169,18996,2015
18723,18706,2009
19878,19739,2010
14777,14228,2014
11963,11809,2000
7169,5319,2006
12348,12296,2020
7589,6095,2000
13284,13136,2006
15271,14235,2004
23583,3051,2001
5416,3150,2021
17711,17352,2009
21489,931,2020
23803,23435,2005
23562,23112,2015
10799,10200,2013
22436,22430,2013
15476,15379,2015
12544,12436,2014
23084,22832,2001
16791,16764,2019
11901,11868,2009
15220,15141,2004
20570,20545,2006
11588,10310,2011
8356,7204,2005
21070,2244,2014
6411,5900,2005
9597,9570,2019
8059,7946,2017
22545,22410,2007
5805,5638,2000
14930,14796,2014
7794,3667,2007
8431,7876,2021
24804,24603,2005
14164,14128,2006
16436,16283,2000
17236,17183,2018
11279,10501,2014
24052,23720,2010
15618,15597,2003
13759,13415,2015
24578,24526,2000
12700,820,2003
15449,15085,2006
9433,7996,2000
21647,2278,2017
20315,4986,2000
17678,17519,2014
14221,13722,2019
14191,13577,2015
17259,4582,2004
14490,12878,2012
10930,8057,2000
23713,23655,2012
8189,7446,2017
14065,14018,2021
5919,5445,2001
17254,17218,2010
21822,21322,2018
11492,11350,2009
19676,19421,2008
12144,11227,2016
6499,4526,2008
17666,17554,2004
6499,5727,2004
18273,18013,2018
23576,23562,2006
20091,19949,2008
13843,13574,2018
13707,13434,2019
23034,22980,2003
9359,8727,2019
21663,21626,2005
7677,3025,2007
6571,3415,2017
19827,1698,2015
7541,6537,2006
18649,18601,2015
21556,21472,2016
16647,16548,2004
6037,2799,2017
21568,21483,2007
9763,8003,2004
22015,21799,2021
19684,19681,2003
9337,5877,2021
10241,4460,2015
14818,14654,2010
15464,15449,2005
12662,12050,2019
14030,13608,2020
8698,3134,2007
15666,15609,2002
19137,18858,2011
22431,22296,2003
18110,18090,2000
22432,22053,2014
16155,16078,2010
11342,11199,2021
19799,19633,2012
21148,21095,2016
11748,11067,2005
17591,17560,2017
5168,917,2008
16180,4651,2006
9282,9237,2020
8155,7218,2016
16082,16029,2013
11466,11429,2002
11621,11458,2010
14334,13498,2013
22681,22315,2016
18697,18659,2006
7613,6473,2010
18970,18512,2004
8804,8102,2005
11405,11370,2000
7017,6512,2011
17115,16311,2020
5581,5267,2010
11652,11037,2002
5485,3893,2005
14753,13325,2019
8531,1486,2020
21926,21667,2003
18826,18639,2008
11938,2532,2010
8035,3185,2008
10583,9867,2015
9581,9396,2017
20545,20329,2007
14986,14717,2021
6960,3721,2014
11585,1679,2008
12352,7744,2009
15152,14850,2003
14737,13945,2002
12462,12096,2013
22548,22194,2014
22662,22368,2021
21337,951,2010
21527,21132,2005
21834,21573,2021
10588,9489,2011
6847,6674,2014
19682,19338,2006
7081,6721,2002
20005,19762,2014
11468,10755,2002
6120,5068,2007
4483,3990,2017
13852,12735,2013
21053,20860,2005
14159,13837,2017
11617,8457,2000
19823,19535,2000
9114,8944,2018
5416,3637,2020
18523,18504,2017
12934,2210,2008
11631,11265,2007
24630,24626,2017
9142,8344,2002
13322,13283,2003
12568,2882,2000
7943,7754,2012
21949,21782,2001
9845,8303,2014
22604,22481,2021
9132,8151,2014
23983,23755,2005
13843,8232,2010
10361,4151,2006
15391,15370,2018
15507,15394,2016
14118,13821,2012
6323,3411,2017
8285,8243,2003
19704,10742,2020
9651,9012,2018
13826,13435,2009
3695,3404,2011
15828,15815,2015
8035,4081,2001
24312,24294,2016
5366,3591,2002
15299,15057,2017
12063,10346,2020
8099,6523,2021
16701,16191,2002
23797,23509,2013
24354,24353,2015
6553,6126,2000
20465,20207,2021
12701,4165,2003
7017,4958,2003
5919,1687,2005
8704,8021,2010
12539,12294,2018
17019,16842,2003
3177,1924,2008
20711,1510,2012
6315,6250,2000
14005,13835,2017
15330,184,2019
14406,14405,2007
16709,16627,2019
22054,22038,2021
4231,3441,2013
6470,2133,2010
19676,19561,2004
10583,7048,2008
17913,17599,2012
10550,10479,2001
8359,3421,2004
23540,23459,2014
9928,4559,2001
23096,23091,2009
11938,1355,2002
5919,5157,2016
14443,14031,2013
21744,21652,2001
15237,14968,2006
18687,18642,2018
19279,19180,2012
12145,11706,2012
9939,9935,2014
15943,15781,2011
23290,23073,2006
21234,489,2011
12123,11431,2011
13392,12787,2009
24210,24147,2006
23290,22972,2020
16903,16801,2011
10078,9736,2000
15600,15553,2010
10823,3359,2005
23463,23198,2004
9237,8784,2005
22058,21969,2015
22888,22830,2009
9678,8148,2008
21234,601,2020
10535,3189,2005
11352,6172,2008
10675,8848,2015
16051,15923,2006
22921,22835,2014
10317,6987,2020
9639,349,2016
17348,17051,2006
7258,4900,2020
20360,19943,2010
11773,4849,2006
5281,3544,2014
23494,23252,2013
12950,12572,2021
7086,6786,2002
13190,5873,2008
6571,5538,2015
9642,9265,2010
10411,7294,2005
15015,14951,2009
19119,18415,2018
21606,21588,2004
10035,9947,2009
10038,9480,2000
7913,4185,2008
13270,7521,2007
21177,21169,2011
15629,15165,2013
23660,23559,2008
5422,2172,2008
7169,4038,2017
10141,8991,2004
17276,17217,2016
8957,8953,2018
24425,24354,2008
17478,17100,2000
9132,3388,2017
23805,23626,2000
16483,16431,2021
5662,2270,2020
7317,7194,2019
21315,20742,2016
11908,11766,2021
18698,18351,2001
9982,9175,2005
12723,12701,2014
6954,2585,2013
17719,17395,2021
22684,22615,2008
8676,7800,2012
16417,15951,2016
6738,4631,2013
9597,9322,2004
5861,5100,2017
7619,7436,2000
10701,6407,2010
7405,5747,2014
23841,23530,2020
9982,4620,2013
22905,22664,2011
22063,22040,2011
8488,8429,2006
22828,22786,2005
7718,6567,2003
6105,4351,2003
12868,5220,2016
12103,12081,2005
23434,23344,2009
11088,9527,2017
18287,18016,2007
9359,7654,2007
8676,8475,2011
19081,18838,2001
23160,22815,2019
16846,16818,2015
12539,12403,2021
14289,13990,2013
17726,17421,2004
8346,2767,2004
6412,6261,2021
3175,2751,2009
6821,6752,2011
19568,19040,2018
9971,9496,2013
10264,3557,2013
18466,18390,2000
14167,14121,2011
7169,4373,2011
14145,568,2007
7952,7718,2015
13717,13674,2003
9016,8632,2018
13616,13532,2015
22519,22511,2013
10440,8818,2015
10235,8258,2009
13187,11354,2012
12544,12118,2011
22635,22309,2001
23724,23524,2013
7211,6506,2012
10235,10070,2012
19637,19353,2015
17762,17584,2020
24859,24765,2006
3177,2991,2002
22457,22379,2004
20689,20576,2019
14589,14578,2017
12800,12463,2002
11281,4924,2000
9320,5603,2008
9522,8522,2002
24903,24800,2005
13638,13268,2002
10999,10013,2002
19491,19022,2007
6251,5900,2014
8488,822,2003
14922,14660,2008
11617,11501,2016
21029,20780,2018
13576,13517,2004
23956,23827,2000
14586,14465,2019
5794,3548,2000
11221,10910,2008
5930,3018,2006
23326,240,2013
15218,14819,2006
12774,12546,2010
21150,21123,2004
22350,22210,2000
18709,18309,2017
24657,24553,2018
14045,14016,2001
15631,15448,2016
21251,21222,2021
10171,9380,2006
14128,14038,2011
6256,1491,2009
15502,15446,2013
11617,11511,2001
20501,20426,2019
19947,19885,2020
6050,3823,2019
8136,7387,2013
21834,21648,2005
14128,9908,2020
16351,15686,2013
3426,2396,2002
9400,9265,2000
12662,12285,2011
10794,5894,2001
14182,14147,2011
20248,20163,2008
19197,1994,2021
23440,23401,2005
16292,15598,2012
16293,16215,2021
3997,2593,2006
12958,12766,2018
13161,5336,2005
22395,22287,2021
12082,11348,2006
12497,5879,2015
9399,5327,2012
23004,22993,2001
22512,22168,2013
7946,7846,2011
24780,24720,2008
17812,17310,2011
18075,18017,2019
19648,19388,2003
24125,23943,2016
20693,2318,2011
15487,15349,2012
14056,13949,2009
22177,1202,2019
24702,24612,2004
8036,7567,2020
22965,22684,2019
10643,8004,2005
12832,11771,2017
6571,2036,2019
15874,15574,2006
23581,23252,2021
20694,20285,2011
21037,20666,2012
3884,3760,2021
21292,20583,2020
8503,8355,2001
18919,18708,2008
3704,268,2001
9485,9072,2018
22518,22445,2017
10538,4216,2016
10246,10157,2010
18813,18635,2018
12399,12080,2019
17860,17777,2010
8650,3527,2000
24747,24715,2019
19612,19474,2013
15291,1498,2004
10241,9480,2021
6305,116,2015
11878,11725,2001
8897,6619,2015
9732,3846,2011
12934,12434,2012
15517,15035,2006
13445,7070,2000
10471,7323,2014
22417,22364,2020
13321,13143,2010
9075,8033,2009
10361,6203,2017
7541,6042,2010
17528,17332,2004
16199,16153,2006
21131,20938,2013
7708,7679,2006
13445,12810,2019
21428,21164,2003
23200,23136,2013
17683,17674,2014
14396,3802,2010
6879,4635,2008
9678,1667,2012
9400,6410,2019
8055,5767,2014
5085,4137,2008
22494,22404,2012
10222,1335,2013
9356,3096,2019
13101,12996,2010
15371,15291,2000
8035,4897,2021
15747,15502,2007
17763,17663,2013
9241,9211,2000
6050,2793,2013
23496,23157,2010
23982,23617,2019
17552,17262,2009
11783,11749,2013
13258,12931,2018
8530,8386,2009
16477,16165,2007
24041,1025,2013
8373,5808,2007
20422,20018,2005
16538,16402,2014
21450,21429,2012
12386,12094,2021
22058,21972,2000
12390,12367,2020
18832,18458,2011
19094,18571,2000
21428,21303,2004
11121,11091,2006
18205,17928,2006
13012,12993,2012
14521,13925,2005
8530,7792,2000
14392,14355,2016
6218,3620,2018
19686,19646,2003
11173,10035,2001
21925,21784,2005
6733,6411,2006
13489,12092,2017
11329,10351,2011
11620,10322,2016
10030,7240,2020
19763,19662,2021
12237,11703,2003
8672,7141,2017
17848,17822,2020
21177,20611,2017
17399,17258,2019
11765,10343,2013
19637,898,2011
20517,20417,2003
14153,5292,2009
19555,19397,2009
18315,17963,2015
7258,5564,2017
3803,2911,2015
18742,18656,2017
15756,15145,2013
20738,20693,2006
22063,21827,2014
11295,8761,2006
21489,21413,2009
15030,14885,2008
15789,15312,2013
20148,19720,2016
22022,1130,2004
13438,7856,2017
8779,6951,2019
20084,20078,2007
19764,19447,2020
8177,331,2009
7897,6475,2021
10889,3789,2021
9361,3589,2009
15375,14566,2021
20192,20119,2012
9168,5213,2001
16130,15750,2000
17409,17359,2003
18353,18114,2018
6509,4646,2012
14104,7134,2016
9630,8869,2016
16291,4459,2005
20304,17089,2001
10354,7924,2001
10230,8497,2002
13531,1153,2000
20072,19717,2014
22369,22351,2010
8586,8074,2003
18488,18258,2002
18035,18026,2016
7175,5162,2003
20983,20978,2008
23871,23797,2006
12701,12468,2013
18945,18824,2004
11293,10947,2009
12510,9202,2001
14192,13866,2018
24541,24165,2013
9400,8450,2008
12736,12263,2011
18056,17701,2010
24083,23962,2012
24842,24815,2004
19936,19235,2017
16847,16799,2000
8804,6739,2003
6105,2921,2015
13078,11291,2017
8487,7271,2010
23479,23068,2015
12846,12707,2008
10222,6291,2010
10026,7697,2000
5366,1856,2021
19585,19242,2004
16536,2430,2006
15517,15364,2013
19499,19170,2011
8319,1829,2001
13582,13063,2009
13998,13893,2014
13414,12892,2019
9431,5691,2001
21545,21539,2020
21814,21675,2013
18982,18870,2002
11329,5544,2008
12366,12235,2018
14273,13809,2005
22439,22134,2008
17709,2390,2004
23796,23749,2011
7173,6581,2013
10854,10636,2003
15822,15363,2019
22753,22579,2006
20711,20703,2004
23008,22998,2018
14341,1307,2007
20192,20116,2005
16599,15691,2015
9244,8609,2019
9763,8752,2005
8488,7411,2007
5752,4346,2019
1763,1004,2010
13489,13260,2010
20748,20689,2020
7653,6448,2018
14753,4433,2003
21398,20863,2009
12507,12024,2001
20091,19908,2002
20899,20872,2010
22727,22287,2016
21054,20593,2008
21395,21319,2002
15887,15594,2002
7946,4022,2004
19829,19685,2004
11468,11205,2020
16153,16065,2001
17968,17767,2013
20365,19619,2007
21852,21718,2013
23975,23879,2019
13735,13616,2016
12262,12190,2018
7017,557,2003
21288,20608,2008
12244,2043,2015
11162,9153,2017
14802,14661,2001
9356,4464,2005
24610,24369,2012
6120,5956,2000
21822,21810,2008
19671,19593,2007
20238,20080,2020
9431,5678,2001
17189,17124,2006
12152,12054,2004
9179,8707,2014
16551,16206,2014
24859,24849,2015
13798,13730,2012
23358,23165,2016
3469,2328,2019
11088,1624,2018
21420,21261,2012
11357,11130,2009
19555,19159,2005
9132,8844,2000
12821,12732,2002
13027,1274,2002
10788,10057,2020
9238,2701,2021
21093,20998,2015
20768,20667,2008
23227,23161,2011
9891,9824,2003
16636,15895,2009
15703,15403,2003
19577,19554,2010
24339,24306,2010
7570,2513,2014
21811,21613,2002
22594,22468,2014
22594,22415,2007
11920,11540,2005
20676,20172,2006
10361,2355,2001
11295,10780,2002
15157,15022,2019
24619,24484,2007
16914,16598,2017
10115,5140,2009
11091,11086,2014
13439,13181,2014
7275,4467,2001
7353,3838,2018
22421,22175,2008
16982,16760,2012
14739,14296,2021
8953,4275,2021
17270,16949,2016
9630,9291,2006
10786,10492,2006
23048,23012,2001
11416,4281,2021
10133,8629,2003
23231,23186,2010
15073,14729,2005
11731,10769,2017
11046,10042,2004
9824,8872,2009
18525,18404,2009
16814,16722,2008
22350,22121,2002
21227,2647,2010
17225,17112,2019
21406,21338,2001
14403,14361,2008
23520,374,2019
21535,21372,2011
22550,22496,2002
11578,4376,2011
11733,11731,2009
6904,2258,2004
7613,218,2012
22539,22399,2017
23520,23397,2012
20947,20413,2000
3942,1411,2015
8676,2836,2017
7541,5786,2013
9397,7848,2007
7353,1823,2006
11468,11339,2003
21321,21162,2004
18052,15143,2012
9225,9142,2007
13482,13394,2021
23923,23840,2018
14087,1051,2003
16356,16353,2018
16386,16290,2007
14237,14221,2016
11590,11344,2019
17450,17440,2021
15637,15113,2010
4379,3763,2015
23196,22907,2019
9359,1082,2006
24312,24303,2006
11884,11543,2004
23610,23402,2021
15221,15083,2008
21709,21442,2007
21046,20991,2021
20941,20440,2012
8359,7368,2002
14750,14638,2002
12893,12430,2003
9802,6342,2001
15046,15015,2010
21044,20913,2019
12965,4261,2009
13979,13529,2007
16417,16415,2006
6671,6541,2014
12297,9633,2006
7312,2710,2007
12569,12390,2019
22382,22051,2021
20072,20007,2015
10625,10063,2007
23396,23327,2001
24930,24925,2000
10738,9575,2008
11844,11079,2020
10960,7052,2003
6674,5740,2018
10354,7291,2006
13759,1534,2003
21233,21228,2019
12701,3184,2007
9356,8857,2012
10536,10220,2017
19613,485,2003
3479,1818,2002
21095,20348,2005
6461,6111,2003
20168,19724,2002
10224,9886,2019
13559,13045,2019
15829,15799,2017
8346,7457,2004
12149,12075,2007
22444,22398,2002
22351,22246,2020
15104,14856,2020
21115,21064,2001
6960,4713,2020
17097,16707,2015
8586,8082,2016
22195,22179,2007
4447,2381,2008
13607,12811,2004
23723,23387,2009
13749,13317,2010
10421,7868,2009
22737,22626,2010
11934,11234,2013
17293,1138,2001
12707,12213,2013
6743,6717,2018
24263,24085,2016
21135,20735,2001
18144,18056,2002
17613,17077,2014
10583,5255,2021
3426,2058,2005
11908,11515,2011
6050,1760,2015
15042,15005,2014
8545,8530,2013
22784,22693,2011
18174,18126,2010
11346,9926,2006
19705,19506,2003
18561,1591,2011
22886,22557,2019
24582,24441,2021
22384,22026,2001
17213,17057,2005
7620,6278,2013
23224,22987,2010
6461,6309,2007
18230,17555,2003
5662,3472,2012
21028,20653,2003
16549,16197,2013
14289,14206,2010
10583,6909,2003
17706,17670,2021
24086,24024,2001
15171,15070,2018
11504,11155,2015
10164,9458,2004
6256,3982,2003
17538,17484,2010
12103,12093,2003
13914,13631,2018
9343,5607,2000
11173,10578,2006
21644,21642,2018
7980,7183,2003
7571,2964,2014
23889,23846,2016
8487,1132,2007
11504,10353,2013
9522,7572,2000
10471,9987,2008
13287,773,2001
13445,45,2006
8373,2167,2006
5960,5818,2004
15337,15288,2006
3409,2380,2018
13307,11068,2011
21877,21690,2000
8672,8490,2021
23140,22804,2015
22719,22575,2012
6120,3590,2013
10962,10684,2015
15136,15020,2020
14711,14450,2006
18090,17846,2009
13277,12653,2010
9982,7382,2001
13433,12667,2005
7677,7655,2008
19474,19041,2006
8540,7304,2008
9132,1913,2001
15149,15135,2013
19947,19594,2021
11847,11613,2005
15675,15460,2012
11955,4813,2004
23981,23667,2001
9639,7305,2008
13024,3148,2009
16758,16672,2017
10583,1513,2013
16989,16286,2003
3518,3260,2015
22653,22549,2003
17968,17867,2008
17378,17250,2015
12510,3606,2008
14818,14497,2007
5366,5136,2013
23131,23081,2015
20582,20527,2017
22805,22725,2009
10583,547,2007
8284,7659,2012
11766,11414,2018
13993,13417,2008
10425,1615,2016
8698,2825,2001
9359,6780,2019
9356,2306,2010
8437,8229,2020
22385,22148,2012
24765,24663,2019
8711,8472,2008
10478,10286,2011
22613,22516,2009
9356,2628,2016
21944,1209,2001
13287,1852,2011
7677,6832,2000
11955,11533,2013
13532,13114,2003
23222,22879,2001
6256,2323,2000
14967,1098,2013
9115,4925,2001
18356,17927,2009
9656,9019,2009
20420,20387,2012
24723,24624,2013
11750,11438,2015
16562,15663,2011
23796,23675,2020
16914,16500,2021
6790,6537,2018
21502,21415,2018
13027,12871,2017
19628,19495,2012
10164,10143,2013
12001,11097,2017
20606,20207,2005
8983,8953,2005
9597,8658,2020
22513,22178,2020
12578,12024,2011
23068,23027,2005
23173,23127,2016
22026,21982,2020
13783,4291,2013
23664,23573,2001
12427,12107,2001
15092,14806,2003
21131,20840,2017
17723,548,2005
23399,23305,2000
8650,5183,2010
24797,24685,2016
15654,15308,2009
6316,5277,2011
23795,23733,2010
16619,16537,2012
18965,18877,2018
8689,8676,2021
19768,19670,2007
13437,13165,2000
14858,14680,2019
9763,8609,2016
20517,20471,2020
9772,8499,2002
10263,9210,2013
10881,9771,2011
18267,18120,2008
3822,2465,2011
20379,20162,2018
18902,18826,2017
7943,7799,2000
18076,17949,2010
16152,1776,2013
16484,16431,2012
10823,7497,2019
22503,22400,2018
20764,20226,2015
21526,21248,2005
16892,16765,2005
8779,7452,2000
13931,13912,2012
10882,3960,2012
6098,4214,2014
12933,12603,2008
11788,10090,2014
9824,9480,2020
15221,13795,2012
10470,10284,2000
11429,11212,2001
14323,13809,2008
11273,11221,2000
